"Gene.names","Podo","PT.A","PT.B","PT.C","DL","tAL","TAL","DCT","CNT","PC","IC.PC","IC.A","IC.B","vSMC","Mono","Macro","NKcell","Tcell","Bcell","AVR","AEA.DVR","GC","Peri","Mesangial"
"PPFIA3",0,2.43516626161734,3.79025966437251,1.11674321941436,1.46898099726182,6.24648635142732,6.44625868503393,5.1647681552791,4.44281212236097,2.09603179261023,4.85529845064392,4.28843838660371,17.3820842857267,8.2551647848822,0,1.38080351718272,0,0,0,29.9707972044739,17.2851479468514,65.5933129043436,28.4530098542257,7.84960163271714
"HRC",0,0.128166645348281,0,0,0,0.416432423428488,0.415887657098963,0,0,2.09603179261023,0.303456153165245,0.659759751785186,4.34552107143168,42.4551331793942,0,0,0,0,0,1.49853986022369,10.7448216966914,0,28.4530098542257,23.5488048981514
"TRPM4",19.8720241643814,2.43516626161734,4.42196960843459,2.23348643882872,17.6277719671418,15.8244320902825,20.7943828549482,17.9045296049675,14.0689050541431,11.5281748593563,17.9039130367495,18.8031529258778,0,18.8689480797307,3.39671028608792,9.66562462027903,0,0,0,15.7346685323488,11.6791540181429,18.5372406034014,11.8554207725941,0
"SLC6A16",19.8720241643814,0.384499936044844,0.631709944062084,4.46697287765743,1.46898099726182,3.33145938742791,6.23831485648445,5.85340390931631,2.96187474824065,4.19206358522046,1.82073691899147,1.48445944151667,0,2.35861850996634,0,0,0,0,0,5.24488951078293,5.13882776798286,3.56485396219258,9.48433661807525,0
"CTC-301O7.4",0,0,0,0,0,0,1.24766297129689,0.344317877018607,0,0,0.303456153165245,0,0,0,0,0,0,0,0,0.374634965055924,0.467166160725715,0,0,0
"CD37",0,1.15349980813453,1.89512983218625,1.11674321941436,1.46898099726182,3.33145938742791,0.831775314197926,1.03295363105582,0.740468687060162,2.09603179261023,1.51728076582622,0.824699689731483,0,3.53792776494951,348.162804324012,227.142178576557,293.394118576361,225.60309931982,507.803748786498,4.87025454572701,1.86866464290286,14.2594158487703,2.37108415451881,0
"TEAD2",19.8720241643814,0.384499936044844,1.89512983218625,8.93394575531486,11.7518479780946,12.0765402794262,3.74298891389067,6.88635754037213,6.66421818354145,5.24007948152558,7.28294767596588,6.43265757990557,8.69104214286335,20.0482573347139,1.69835514304396,0.690401758591359,0,0,0,43.8322909115431,27.5628034828172,32.0836856597333,45.0505989358574,0
"AC010524.4",0,0,0,0,0,0,0,0,0,0,0,0.164939937946297,0,1.17930925498317,0,0,0,0,0,6.74342937100663,3.73732928580572,9.26862030170072,2.37108415451881,0
"DKKL1",19.8720241643814,0,0,1.11674321941436,0,0,0.207943828549482,0,0,0,0,0.164939937946297,0,0,0,0.690401758591359,0,0,0,7.8673342661744,1.86866464290286,15.6853574336474,4.74216830903762,0
"AC010524.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690401758591359,0,0,0,0.374634965055924,0,0,0,0
"CCDC155",0,0,0,0,0,0.832864846856976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37108415451881,0
"PTH2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GFY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC17A7",0,0,0,1.11674321941436,0,0,0,0,0,0,0.303456153165245,0,0,4.71723701993268,0,0,0,0,0,1.12390489516777,3.27016312508,4.2778247546311,2.37108415451881,7.84960163271714
"PIH1D1",39.7440483287628,52.6764912381436,32.8489170912284,40.2027558989169,69.0421068713055,38.3117829554209,28.9041921683779,24.7908871453397,18.511717176504,33.5365086817637,40.3596683709776,34.3075070928297,21.7276053571584,48.35167945431,25.4753271456594,25.5448650678803,54.1650680448667,20.7451125811328,14.9354043760735,37.4634965055924,35.5046282151543,52.7598386404503,37.937346472301,15.6992032654343
"ALDH16A1",19.8720241643814,11.1504981453005,5.05367955249668,6.70045931648615,1.46898099726182,8.74508089199825,4.78270805663808,4.82045027826049,2.22140606118048,5.24007948152558,5.46221075697441,8.08205695936853,8.69104214286335,4.71723701993268,13.5868411443517,4.83281231013952,4.51375567040556,5.18627814528321,0,20.6049230780758,18.6866464290286,19.9631821882785,16.5975890816317,15.6992032654343
"CTD-3148I10.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLT3LG",0,0.897166517437969,3.79025966437251,4.46697287765743,4.40694299178546,4.16432423428488,0.207943828549482,1.37727150807443,0.740468687060162,2.09603179261023,2.12419307215671,0.659759751785186,4.34552107143168,11.7930925498317,6.79342057217585,1.38080351718272,22.5687783520278,36.3039470169825,14.9354043760735,13.8614937070692,13.5478186610457,17.1112990185244,16.5975890816317,7.84960163271714
"RPL13A",2404.51492389015,3277.22112155555,3689.18607332257,3564.64435637063,3607.81732927503,2967.91388177483,2018.09485607272,1400.34080583467,1477.23503068502,1657.96114795469,2563.90103809315,3212.53517138002,3637.20113678831,3284.37627512813,3751.66651098411,4955.70382316878,5867.88237152723,8749.25123109277,10917.7805989097,2894.42974002207,2964.63645596538,2752.78022960511,3307.66239555374,4223.08567840182
"RPS11",933.985135725925,1099.41348379756,1192.03666444515,1545.57261566947,1419.03564335492,1028.58808586837,811.812706657176,600.834695397469,570.901357723385,584.792870138254,941.017530965425,1274.16102063514,1186.32725250085,1192.28165678799,1701.75185333005,2287.30102621317,1633.97955268681,1828.16304621233,3106.56411022328,1271.88570636486,1152.49891851034,1279.0696016347,1081.21437446058,1138.19223674399
"FCGRT",119.232144986288,210.834131597923,147.820126910528,160.811023595667,138.084213742611,147.833510317113,72.3644523352196,61.9772178633492,99.9632727531218,84.8892876007143,130.18268970789,133.6013497365,143.402195357245,113.213688478384,222.484523738759,261.662266506125,0,15.5588344358496,14.9354043760735,218.786819592659,142.018512860617,314.420119465386,170.718059125354,557.321715922917
"RCN3",19.8720241643814,0.384499936044844,0.631709944062084,5.58371609707179,2.93796199452364,0,0.415887657098963,0,0.740468687060162,0,0.60691230633049,0.329879875892593,0,20.0482573347139,1.69835514304396,4.83281231013952,0,0,0,7.49269930111847,9.34332321451429,22.102094565594,11.8554207725941,94.1952195926057
"NOSIP",79.4880966575255,62.417156284613,34.1123369793526,59.1873906289609,55.8212778959491,52.4704853519895,33.2710125679171,33.7431519478234,27.397341421226,45.06468354112,40.0562122178123,41.5648643624667,91.2559425000652,66.0413182790576,32.2687477178353,42.8049090326643,103.816380419328,111.504980123589,29.870808752147,98.9036307747638,97.6377275916744,120.492063922109,94.8433661807525,23.5488048981514
"PRRG2",0,7.04916549415547,4.42196960843459,0,13.2208289753564,12.0765402794262,8.73364079907823,8.95226480248377,12.5879676800227,10.4801589630512,9.40714074812259,12.7003752218648,13.036563214295,3.53792776494951,1.69835514304396,2.76160703436544,0,2.5931390726416,0,1.87317482527962,4.20449544653143,17.1112990185244,0,0
"PRR12",0,0.768999872089688,1.26341988812417,10.0506889747292,1.46898099726182,3.74789181085639,5.40653954228652,5.50908603229771,1.48093737412032,2.09603179261023,6.37257921647014,2.63903900714074,4.34552107143168,7.07585552989903,0,1.38080351718272,9.02751134081112,7.77941721792481,0,8.99123916134217,5.13882776798286,8.5556495092622,7.11325246355644,0
"CTB-33G10.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RRAS",119.232144986288,1.79433303487594,24.6366878184213,74.821795700762,16.15879096988,55.3855123159889,3.95093274244015,3.09886089316746,3.70234343530081,18.8642861334921,9.10368459495735,3.46373869687223,4.34552107143168,133.261945813098,28.8720374317474,4.14241055154816,9.02751134081112,2.5931390726416,0,77.9240727316321,182.661968843754,114.075326790163,56.9060197084515,94.1952195926057
"SCAF1",19.8720241643814,5.76749904067266,15.7927486015521,16.7511482912154,24.9726769534509,21.6544860182814,16.843450112508,19.281801113042,16.2903111153236,15.7202384445767,14.2624391987665,16.8238736705222,13.036563214295,8.2551647848822,10.1901308582638,6.90401758591359,4.51375567040556,0,0,21.7288279732436,19.62097875048,19.25021139584,16.5975890816317,15.6992032654343
"IRF3",79.4880966575255,9.86883169181766,32.2172071471663,43.5529855571599,54.3522968986873,42.4761071897058,26.6168100543336,19.9704368670792,31.0996848565268,37.7285722669841,29.738703010194,32.1632878995278,47.8007317857484,35.3792776494951,23.7769720026155,15.1888386890099,58.6788237152723,10.3725562905664,29.870808752147,47.5786405621023,59.3301024121658,67.7322252816591,49.7927672448951,7.84960163271714
"BCL2L12",0,7.17733213950375,10.7390690490554,12.2841754135579,29.3796199452364,19.1558914777105,3.95093274244015,6.88635754037213,14.8093737412032,15.7202384445767,13.0486145861055,10.8860359044556,17.3820842857267,11.7930925498317,6.79342057217585,10.3560263788704,9.02751134081112,7.77941721792481,0,18.7317482527962,13.5478186610457,11.4075326790163,11.8554207725941,0
"PRMT1",119.232144986288,31.0163281742841,68.2246739587051,87.1059711143199,91.0768218302328,58.7169717034168,36.3901699961593,33.3988340708048,46.6495272847902,59.7369060893916,59.477406020388,54.4301795222779,52.1462528571801,86.0895756137715,27.1736822887034,46.9473195842124,45.1375567040556,25.931390726416,59.7416175042939,189.190657353241,136.412518931909,175.390814939875,147.007217580166,125.593626123474
"ADM5",0,0.256333290696563,2.52683977624834,6.70045931648615,0,2.08216211714244,0.831775314197926,0.688635754037213,1.48093737412032,2.09603179261023,1.21382461266098,0.329879875892593,0,2.35861850996634,0,0,0,0,0,7.11806433606255,21.9568095541086,9.98159109413924,4.74216830903762,0
"CTB-33G10.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374634965055924,0,0,0,0
"CPT1C",0,0,0,1.11674321941436,1.46898099726182,1.24929727028546,0,0,0,2.09603179261023,0,0,0,2.35861850996634,0,0,0,0,0,3.74634965055924,7.47465857161143,9.26862030170072,2.37108415451881,0
"TSKS",0,0,0,0,0,0,0,0,0,0,0,0,0,1.17930925498317,1.69835514304396,0,0,0,0,0.749269930111847,0,0,0,0
"AP2A1",19.8720241643814,20.8911631917699,17.6878784337384,20.1013779494584,8.81388598357092,15.8244320902825,13.5163488557163,7.91931117142795,11.1070303059024,12.5761907556614,9.71059690128784,9.07169658704631,0,21.2275665896971,37.3638131469672,11.7368298960531,31.5962896928389,10.3725562905664,0,19.481018182908,19.62097875048,22.8150653580325,14.2265049271129,23.5488048981514
"FUZ",19.8720241643814,76.7718205636205,12.6341988812417,17.8678915106297,23.5036959561891,17.073729360568,17.4672815981565,17.2158938509303,11.1070303059024,11.5281748593563,12.1382461266098,11.2159157803482,17.3820842857267,15.3310203147812,5.09506542913189,4.14241055154816,9.02751134081112,10.3725562905664,0,7.11806433606255,8.40899089306286,9.26862030170072,11.8554207725941,15.6992032654343
"AC006942.4",0,12.5603312441316,1.89512983218625,3.35022965824307,10.2828669808327,4.58075665771337,6.03037102793497,7.57499329440934,4.44281212236097,5.24007948152558,6.67603536963539,3.29879875892593,0,3.53792776494951,0,0,0,2.5931390726416,0,0.374634965055924,1.86866464290286,0.712970792438517,0,0
"MED25",19.8720241643814,6.1519989767175,9.47564916093127,4.46697287765743,11.7518479780946,13.7422699731401,11.228966741672,9.64090055652098,5.18328080942113,11.5281748593563,7.58640382913112,8.41193683526112,21.7276053571584,9.43447403986537,1.69835514304396,3.4520087929568,4.51375567040556,0,0,6.3687944059507,7.00749241088572,8.5556495092622,4.74216830903762,7.84960163271714
"PTOV1-AS1",0,0.640833226741407,1.89512983218625,2.23348643882872,2.93796199452364,2.49859454057093,2.91121359969274,3.09886089316746,0.740468687060162,3.14404768891535,2.7311053784872,1.31951950357037,0,0,1.69835514304396,0,0,0,0,2.99707972044739,1.86866464290286,4.99079554706962,0,0
"PTOV1",119.232144986288,73.4394877845652,56.8538949655876,89.3394575531486,60.2282208877346,62.0484310908447,52.4018447944694,36.4976949639723,45.1685899106699,46.1126994374251,57.049756795066,58.0588581570964,60.8372950000435,51.8896072192595,8.49177571521981,17.9504457233753,13.5412670112167,7.77941721792481,0,49.4518153873819,54.6584408049086,59.8895465648354,45.0505989358574,62.7968130617371
"AC018766.6",0,0,0,0,0,0,0,0.344317877018607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PTOV1-AS2",0,0,0,0,0,0,0,0,0,0,0,0.164939937946297,0,0,0,0,0,0,0,0,0,0,0,0
"AC018766.4",0,0.128166645348281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PNKP",19.8720241643814,10.3814982732108,31.5854972031042,24.5683508271159,39.6624869260691,26.6516750994232,18.9228883980028,20.3147547440978,16.2903111153236,28.2964292002381,23.6695799468891,26.3903900714074,26.0731264285901,25.9448036096298,23.7769720026155,22.7832580335149,49.6513123744612,23.3382516537744,0,40.4605762260398,35.5046282151543,49.1949846782577,37.937346472301,0
"AKT1S1",0,31.9134946917221,25.2683977624834,23.4516076077015,22.0347149589273,23.7366481354238,14.7640118270132,18.9374832360234,17.7712484894439,18.8642861334921,19.4211938025757,19.2979727397167,39.1096896428851,28.3034221195961,6.79342057217585,14.4984369304185,9.02751134081112,7.77941721792481,14.9354043760735,41.9591160862634,44.8479514296686,47.0560723009421,42.6795147813386,7.84960163271714
"TBC1D17",79.4880966575255,15.8926640231869,12.6341988812417,31.268810143602,29.3796199452364,24.9859454057093,18.9228883980028,18.2488474819862,5.18328080942113,17.816270237187,13.3520707392708,12.7003752218648,21.7276053571584,24.7654943546466,3.39671028608792,17.9504457233753,0,7.77941721792481,14.9354043760735,22.1034629382995,30.3658004471714,36.3615104143644,28.4530098542257,15.6992032654343
"IL4I1",0,1.02533316278625,3.79025966437251,17.8678915106297,14.6898099726182,12.0765402794262,0.207943828549482,0.344317877018607,0.740468687060162,8.38412717044092,0.910368459495735,0.164939937946297,0,0,23.7769720026155,109.083477857435,0,7.77941721792481,0,6.3687944059507,3.27016312508,9.98159109413924,2.37108415451881,0
"NUP62",39.7440483287628,6.02383233136922,31.5854972031042,21.2181211688728,10.2828669808327,17.4901617839965,7.69392165633082,6.54203966335352,10.3665616188423,14.6722225482716,13.9589830456013,9.5665164008852,13.036563214295,16.5103295697644,27.1736822887034,46.9473195842124,9.02751134081112,10.3725562905664,14.9354043760735,14.2361286721251,30.8329666078972,21.3891237731555,21.3397573906693,15.6992032654343
"CTC-326K19.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATF5",59.6160724931442,15.2518307964455,31.5854972031042,27.9185804853589,16.15879096988,13.3258375497116,5.19859571373704,4.82045027826049,14.0689050541431,33.5365086817637,36.1112822266641,36.6166662240778,13.036563214295,9.43447403986537,37.3638131469672,100.798656754338,9.02751134081112,7.77941721792481,0,25.8498125888587,20.5553110719314,16.3983282260859,26.0819256997069,0
"SIGLEC11",0,0,0,0,0,0.416432423428488,4.78270805663808,0,0,0,0,0,0,0,0,2.76160703436544,0,0,0,0.374634965055924,0,0,0,0
"VRK3",39.7440483287628,38.1936603137878,24.0049778743592,11.1674321941436,23.5036959561891,22.9037832885668,14.7640118270132,9.29658267950238,9.6260929317821,25.1523815113228,19.4211938025757,18.9680928638241,8.69104214286335,10.6137832948485,16.9835514304396,17.9504457233753,27.0825340224334,18.1519735084912,0,14.2361286721251,14.4821509824972,22.102094565594,11.8554207725941,15.6992032654343
"ZNF473",0,1.40983309883109,6.31709944062084,3.35022965824307,1.46898099726182,4.16432423428488,1.45560679984637,2.41022513913025,1.48093737412032,2.09603179261023,7.28294767596588,6.59759751785186,0,1.17930925498317,0,4.83281231013952,13.5412670112167,0,0,5.24488951078293,1.40149848217714,2.85188316975407,4.74216830903762,0
"CTD-2126E3.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467166160725715,0,0,0
"CTD-2126E3.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IZUMO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MYH14",0,2.69149955231391,22.109848042173,5.58371609707179,32.31758193976,42.8925396131343,5.614483370836,7.23067541739074,4.44281212236097,30.3924609928483,24.5799484063848,19.1330328017704,8.69104214286335,0,1.69835514304396,0.690401758591359,0,2.5931390726416,0,1.12390489516777,0,6.41673713194665,2.37108415451881,0
"CTB-191K22.5",0,0,0,0,0,0,0,0.344317877018607,0,0,0.303456153165245,0,0,0,0,0,0,0,0,0,0,0,0,0
"KCNC3",0,1.40983309883109,2.52683977624834,10.0506889747292,10.2828669808327,1.66572969371395,1.03971914274741,1.03295363105582,2.96187474824065,13.6242066519665,5.76566691013965,6.92747739374445,0,1.17930925498317,0,2.76160703436544,0,0,0,0.374634965055924,0,0,0,0
"NR1H2",39.7440483287628,27.9403286859253,44.851406028408,50.2534448736461,58.7592398904728,65.7963229017011,22.2499896547945,28.2340659155257,24.4354666729853,25.1523815113228,50.3737214254307,59.0484977847742,47.8007317857484,89.627503378721,69.6325608648024,51.0897301357606,49.6513123744612,49.2696423801905,29.870808752147,96.2811860193724,75.21375187684,53.4728094328888,87.730113717196,47.0976097963028
"NAPSA",0,63.0579895113544,50.5367955249668,11.1674321941436,71.9800688658292,17.073729360568,1.87149445694533,0,2.22140606118048,2.09603179261023,1.82073691899147,0.659759751785186,0,1.17930925498317,5.09506542913189,3.4520087929568,4.51375567040556,2.5931390726416,0,0.374634965055924,1.86866464290286,2.13891237731555,2.37108415451881,0
"CTB-191K22.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"POLD1",0,0.897166517437969,2.52683977624834,5.58371609707179,2.93796199452364,2.49859454057093,1.03971914274741,1.37727150807443,0,2.09603179261023,1.21382461266098,1.97927925535556,0,4.71723701993268,0,2.76160703436544,4.51375567040556,2.5931390726416,0,5.61952447583885,4.67166160725715,4.2778247546311,7.11325246355644,0
"CTD-2545M3.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPIB",0,0,3.15854972031042,1.11674321941436,0,1.24929727028546,0,0,0,0,0,0.329879875892593,0,0,20.3802617165275,60.0649529974483,0,0,209.095661265029,0.749269930111847,0.934332321451429,4.2778247546311,0,0
"MYBPC2",0,0.256333290696563,1.89512983218625,0,0,1.24929727028546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37108415451881,0
"FAM71E1",0,4.74216587788641,4.42196960843459,1.11674321941436,1.46898099726182,4.16432423428488,3.32710125679171,3.78749664720467,5.92374949648129,5.24007948152558,14.869351505097,28.369669326763,13.036563214295,1.17930925498317,0,0.690401758591359,0,0,0,0.749269930111847,0.934332321451429,0.712970792438517,2.37108415451881,0
"EMC10",99.3601208219069,42.1668263195846,92.8613617771264,108.324092283193,94.0147838247564,164.074374830824,85.6728573623864,85.735151377633,79.2301495154373,74.4091286376632,113.492601283802,125.354352839185,130.36563214295,63.6826997690912,37.3638131469672,48.3281231013952,85.7613577377057,51.8627814528321,44.8062131282204,35.5903216803127,48.5852807154743,35.6485396219258,33.1951781632634,47.0976097963028
"CTD-2545M3.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTD-2545M3.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690401758591359,0,0,0,0,0,0,0,0
"JOSD2",99.3601208219069,36.7838272149567,32.8489170912284,29.0353237047733,13.2208289753564,33.7310262977075,19.9626075407502,19.6261189900606,27.397341421226,22.0083338224074,24.5799484063848,28.5346092647093,30.4186475000217,51.8896072192595,49.2522991482749,18.6408474819667,9.02751134081112,15.5588344358496,0,26.9737174840265,36.4389605366057,24.9539777353481,33.1951781632634,23.5488048981514
"ASPDH",0,292.219951394081,14.5293287134279,0,1.46898099726182,4.58075665771337,1.66355062839585,1.37727150807443,0.740468687060162,2.09603179261023,3.03456153165245,0.49481981383889,0,5.89654627491586,1.69835514304396,4.14241055154816,4.51375567040556,10.3725562905664,0,3.37171468550331,2.80299696435429,8.5556495092622,9.48433661807525,0
"LRRC4B",0,0,0,1.11674321941436,0,0,0,0,0,0,0,0,0,9.43447403986537,0,0,0,0,0,0.749269930111847,1.40149848217714,4.99079554706962,4.74216830903762,0
"SYT3",0,0,0,0,0,0,0,0,0,0,0.60691230633049,0.329879875892593,0,1.17930925498317,0,0,0,0,0,0,0,0,0,0
"C19orf81",0,0,2.52683977624834,1.11674321941436,4.40694299178546,2.49859454057093,0.415887657098963,0.344317877018607,5.92374949648129,9.43214306674604,8.49677228862686,7.25735726963705,0,3.53792776494951,0,1.38080351718272,0,0,0,0,0.467166160725715,0,9.48433661807525,0
"SHANK1",0,0,0,0,0,0,0,0,0,0,0.303456153165245,0,0,0,0,0.690401758591359,0,0,0,0,0,0,0,0
"CLEC11A",39.7440483287628,12.6884978894799,9.47564916093127,27.9185804853589,23.5036959561891,26.6516750994232,31.8154057680707,29.2670195465816,25.1759353600455,24.1043656150176,27.0075976317068,20.1226724294482,43.4552107143168,74.2964830639398,13.5868411443517,17.9504457233753,4.51375567040556,2.5931390726416,0,2.99707972044739,13.5478186610457,17.8242698109629,35.5662623177822,23.5488048981514
"GPR32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTD-2568A17.1",0,0,0,0,0,0,0,0,0,0,0.303456153165245,0,0,0,0,0,0,0,0,0,0,0.712970792438517,0,0
"ACPT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTD-2568A17.8",0,0,0.631709944062084,0,0,0,0,0,0,0,0.303456153165245,0,0,0,0,0,0,0,0,0,0.467166160725715,0,0,0
"C19orf48",39.7440483287628,10.8941648546039,29.690367370918,16.7511482912154,20.5657339616655,18.3230266308535,11.8527982273205,12.7397614496884,28.8782787953463,10.4801589630512,22.7592114873934,19.7927925535556,52.1462528571801,14.1517110597981,6.79342057217585,11.0464281374618,4.51375567040556,7.77941721792481,29.870808752147,8.61660419628624,10.7448216966914,11.4075326790163,9.48433661807525,0
"MGC45922",0,0,0,0,0,0,0,0,0,0,0,0.164939937946297,0,0,0,0.690401758591359,0,0,0,0,0,0,0,0
"KLK1",0,0.640833226741407,0.631709944062084,2.23348643882872,1.46898099726182,0.832864846856976,3.11915742824222,95.7203698111726,1840.0646873445,3.14404768891535,562.304251815199,23.5864111263204,4.34552107143168,1.17930925498317,3.39671028608792,1.38080351718272,0,0,0,1.87317482527962,1.86866464290286,1.42594158487703,2.37108415451881,0
"KLK15",0,0,0,0,0,0,0,0,1.48093737412032,0,0.60691230633049,0.659759751785186,0,0,0,0,0,0,0,0,0,0,0,0
"AC011523.2",0,0,0,0,0,0,0.207943828549482,1.37727150807443,3.70234343530081,0,1.51728076582622,0.989639627677779,0,0,0,0,0,0,0,0,0,0,0,0
"KLK3",0,0,0,0,0,0,0.207943828549482,1.03295363105582,2.96187474824065,0,1.82073691899147,1.15457956562408,0,0,0,0,0,0,0,0,0,0,0,0
"KLK2",0,0,0.631709944062084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLK4",0,0,0,0,0,0,0,0,0,0,2.12419307215671,2.14421919330186,0,0,0,0,0,0,0,0,0,0,0,0
"KLK5",0,0,0,21.2181211688728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTB-147C22.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLK6",158.976193315051,0.128166645348281,0,157.460793937424,0,4.58075665771337,0,0.688635754037213,0,0,0,0,0,2.35861850996634,0,0,0,0,0,0,0,0.712970792438517,0,0
"CTB-147C22.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLK7",59.6160724931442,0,0,12.2841754135579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLK8",0,0,0,4.46697287765743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTC-518B2.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLK9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLK10",0,0,0,0,0,0.416432423428488,0,0,0,0,0,0,0,1.17930925498317,0,0,0,0,0,0,0,0,0,0
"CTC-518B2.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLK11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712970792438517,0,0
"KLK12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTC-518B2.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTC-518B2.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLK13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLK14",0,0,0,0,0,0,0,0.344317877018607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTU1",0,2.30699961626906,4.42196960843459,4.46697287765743,0,6.24648635142732,2.70326977114326,2.06590726211164,0,2.09603179261023,3.33801768481769,2.96891888303334,0,5.89654627491586,1.69835514304396,3.4520087929568,0,0,0,5.24488951078293,3.27016312508,4.2778247546311,2.37108415451881,7.84960163271714
"SIGLEC9",0,0.128166645348281,0,0,0,0,0,0,0,0,0,0,0,0,15.2851962873957,13.1176334132358,0,0,0,0,0,0.712970792438517,0,0
"SIGLEC7",0,0,0.631709944062084,0,0,0.416432423428488,0,0,0,0,0,0.164939937946297,0,2.35861850996634,13.5868411443517,14.4984369304185,9.02751134081112,5.18627814528321,0,0,0,0,0,0
"CTD-3187F8.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CD33",0,0,0.631709944062084,0,0,1.24929727028546,0.207943828549482,0,0,0,0,0,0,0,20.3802617165275,23.4736597921062,0,0,0,0.374634965055924,0,0,0,0
"SIGLECL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTD-3187F8.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTD-3187F8.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IGLON5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38080351718272,0,0,0,0,0,0,0,7.84960163271714
"VSIG10L",0,0.384499936044844,0,0,0,1.24929727028546,0.207943828549482,0.688635754037213,0.740468687060162,1.04801589630512,1.21382461266098,0,0,0,0,2.07120527577408,0,0,0,2.24780979033554,0.467166160725715,0,4.74216830903762,0
"CTD-2616J11.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTD-2616J11.9",0,0.128166645348281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ETFB",79.4880966575255,655.059724375066,98.5467512736852,74.821795700762,132.208289753564,96.1958898119808,135.579376214262,116.379442432289,96.260929317821,100.609526045291,128.665408942064,140.693767068191,208.58501142872,82.551647848822,57.7440748634947,68.3497741005446,49.6513123744612,51.8627814528321,89.6124262564409,72.6791832208492,88.7615705378858,124.76988867674,56.9060197084515,149.142431021626
"CTD-2616J11.11",0,0.128166645348281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
