"Gene.names","POD","PE","PT_S1_f","PT_S1_m","PT_S2_f","PT_S2_m","PT_S3_f","PT_S3_m","DTL_OM_cortex","DTL_OM_juxtmed","DTL_IM_upper","DTL_IM_lower","LOH_IM_1","LOH_IM_2","ATL_IM","TAL_OM_inner_stripe","TAL_OM_outer_stripe_cort","MD","DCT","CNT","PC_CNT","IC_non_A_B","ICA_CCD","PC_CCD","ICB_CCD","ICA_OMCD","PC_OMCD","ICA_IMCD","PC_IMCD_1","PC_IMCD_2","PC_deep_IMCD_1","Deep_IMCD_2","Pelvic_epithelium","Vascular","VSMC","Fibroblast","Macrophages","T_lymphocytes","B_lymphocytes","NK_myeloid"
"Tmem70",737.45708409469,743.548682473043,804.219971205197,629.964149312957,838.989018233029,601.063203250007,586.183245498159,698.070533046659,492.829333201912,791.870133298139,708.622160133423,423.00845068779,501.814897211582,389.296178812503,338.805672359857,764.358742550797,711.950384772814,1143.1794105767,750.945097675144,560.048164142116,770.86829418706,725.666552111758,724.989376891769,551.823448029399,597.243348668801,756.653953516907,508.097002068907,561.379669707233,471.826048529314,559.015474391371,382.641347713846,358.261476475158,508.084292142716,531.9626007312,530.311823352131,641.206977840641,452.83482921942,324.218652045756,301.367360219697,429.967230971317
"Ly96",573.577732073647,199.656590664058,343.524424786326,286.347340596799,316.285542587848,163.191891204975,161.546563719965,46.5380355364439,295.697599921147,324.86979827616,215.117441469075,123.985235546421,104.544770252413,96.4472515076021,150.580298826603,65.8929950474825,59.5128804608854,304.847842820452,63.3708943185775,40.0034402958654,69.1804879398644,61.6131978208097,100.692969012746,111.678554958331,242.6301103967,81.8004274072332,115.115727031237,158.33785555845,195.823229291578,140.506582432301,93.5345516633845,205.668625383887,258.83539411044,541.223071536965,110.064718054216,452.616690240453,549.044145970512,78.5217047923316,141.265950102983,374.710398075404
"Gm28376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jph1",0,20.6541300686956,7.9889401113099,6.36327423548442,3.32932150092472,1.61576129905916,64.618625487986,0,0,0,0,2.43108304992983,20.9089540504826,17.5358639104731,0,13.1785990094965,48.4919766718325,0,12.6741788637155,0,0,41.0754652138731,0,0,0,0,0,7.19717525265684,0,1.00361844594501,0,0,9.58649607816445,2.74384320170832,10.0058834594742,0,0.723378321436774,2.53295821910747,0,0
"Gm28783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gdap1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00361844594501,0,0,0,0.34298040021354,0,0,0,0,0,0
"Gm28784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pi15",0,0,0,0,1.66466075046236,0,0,0,0,20.30436239226,0,0,0,0,0,3.29464975237412,2.20418075781057,0,3.16854471592888,6.66724004931091,0,0,0,0,0,0,0,0,0,1.00361844594501,0,0,0,0.685960800427079,453.600050162829,113.154172560113,0,2.53295821910747,0,1.72677602799726
"Gm28154",0,0,0,0,0,0,0,0,0,0,0,0,0,1.75358639104731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48768640341663,20.0117669189483,75.4361150400754,0.723378321436774,0,0,0
"Gm16070",0,0,0,3.18163711774221,1.66466075046236,1.61576129905916,0,0,0,0,0,0,20.9089540504826,1.75358639104731,0,0,2.20418075781057,0,0,0,0,0,0,0,0,0,3.96950782866334,0,0,0,0,0,0,60.364550437583,0,37.7180575200377,0.723378321436774,0,0,0
"Crispld1",81.9396760105211,6.88471002289855,3.99447005565495,7.95409279435552,3.32932150092472,6.46304519623663,13.8468483188541,0,24.6414666600956,0,0,2.43108304992983,0,0,0,6.58929950474825,0,0,3.16854471592888,6.66724004931091,0,6.84591086897885,20.1385938025491,19.7079802867643,0,0,0,0,3.08383038254453,1.00361844594501,0,0,0,580.322837161309,23.3470614054397,37.7180575200377,15.1909447501723,5.06591643821494,23.5443250171638,46.6229527559259
"Gm28153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crisp4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Defb18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Defb41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm29006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm15825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfap2d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfap2b",0,55.0776801831884,21.3038402968264,14.3173670298399,16.6466075046236,22.6206581868282,0,0,197.131733280765,0,12.6539671452397,4.86216609985965,0,8.76793195523655,3915.08776949168,1920.78080563411,2058.70482779507,3810.59803525565,1660.31743114673,1440.12385065116,1917.2878086191,150.610039117535,181.247344222942,1852.55014695584,55.9915639377001,20.4501068518083,829.627136190638,14.3943505053137,329.969850932265,24.0868427026802,8.50314106030768,0,9.58649607816445,17.8349808111041,26.6823558919311,0,8.68053985724129,15.1977493146448,14.1265950102983,25.9016404199588
"Gm28340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58929950474825,0,0,0,0,0,13.6918217379577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pkhd1",0,2829.6158194113,813.540401335059,922.67476414524,1033.75432603713,1202.12640650001,1804.70589755732,1396.14106609332,3154.10773249224,2294.39295032538,1391.93638597637,561.58018453379,648.17757556496,715.463247547303,1844.60866062589,1693.4499727203,1611.25613395953,1371.81529269203,1397.32821972463,1566.80141158806,1383.60975879729,479.21376082852,503.464845063729,1570.06909617889,186.638546459,470.352457591591,1571.92510015068,309.478535864244,1016.12211104842,521.881591891405,59.5219874221537,66.34471786577,278.008386266769,31.2112164194321,30.0176503784225,0,31.1052678217813,30.3954986292897,98.886165072088,31.0819685039506
"4930486I03Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm28653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il17a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20418075781057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7307075337523,0,0
"Il17f",0,0,1.33149001855165,0,1.66466075046236,3.23152259811832,69.2342415942707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcm3",0,20.6541300686956,14.6463902040682,11.1357299120977,3.32932150092472,1.61576129905916,13.8468483188541,46.5380355364439,0,0,12.6539671452397,36.4662457489474,41.8179081009652,22.796623083615,37.6450747066508,3.29464975237412,6.61254227343171,0,15.8427235796444,6.66724004931091,19.7658536971041,0,0,19.7079802867643,18.6638546459,20.4501068518083,11.90852348599,14.3943505053137,24.6706430603563,20.0723689189002,0,39.806830719462,67.1054725471512,496.978599909419,40.0235338378967,188.590287600189,316.839704789307,298.889069854682,273.1141701991,288.371596675542
"Gm28065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6720483E21Rik",0,6.88471002289855,0,0,0,0,4.61561610628472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96950782866334,0,1.54191519127227,0,8.50314106030768,6.634471786577,9.58649607816445,4.80172560298955,13.3411779459656,0,0,2.53295821910747,0,0
"Paqr8",0,6.88471002289855,2.6629800371033,0,0,1.61576129905916,0,0,49.2829333201912,0,0,0,20.9089540504826,0,0,0,2.20418075781057,0,12.6741788637155,0,19.7658536971041,6.84591086897885,0,0,18.6638546459,81.8004274072332,11.90852348599,28.7887010106273,10.7934063389059,4.01447378378004,8.50314106030768,79.6136614389241,47.9324803908223,52.133020832458,20.0117669189483,37.7180575200377,7.95716153580451,20.2636657528598,0,12.0874321959808
"Efhc1",0,13.7694200457971,0,0,1.66466075046236,0,4.61561610628472,0,24.6414666600956,0,0,0,0,10.5215183462839,37.6450747066508,0,2.20418075781057,0,0,0,0,0,0,0,0,0,3.96950782866334,0,3.08383038254453,4.01447378378004,0,0,38.3459843126578,4.80172560298955,10.0058834594742,75.4361150400754,0.723378321436774,0,4.70886500343276,0
"Tram2",163.879352021042,89.5012302976811,3.99447005565495,7.95409279435552,13.3172860036989,50.0886002708339,87.6967060194096,93.0760710728879,49.2829333201912,81.2174495690399,50.6158685809588,31.6040796490877,146.362678353378,77.1578012060816,37.6450747066508,16.4732487618706,30.858530609348,0,41.1910813070754,33.3362002465545,49.4146342427603,102.688663034683,20.1385938025491,19.7079802867643,167.9746918131,61.3503205554249,11.90852348599,50.3802267685979,38.5478797818067,30.1085533783503,25.509423180923,13.268943573154,28.7594882344934,126.559767678796,73.3764787028106,226.308345120226,35.4455377504019,20.2636657528598,51.7975150377604,67.344265091893
"Gm28287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.634471786577,9.58649607816445,0,0,0,0,0,0,0
"Tmem14a",163.879352021042,385.543761282319,114.508141595442,120.902210474204,141.496163789301,122.797858728496,101.543554338264,186.152142145776,147.848799960574,142.13053674582,329.003145776232,150.727149095649,62.7268621514477,142.040497674832,75.2901494133015,161.437837866332,176.334460624846,228.635882115339,123.573243921226,113.343080838285,207.541463819593,123.226395641619,241.66312563059,282.481050776954,186.638546459,184.050961666275,317.560626293067,223.112432832362,254.416006559924,188.680267837662,161.559680145846,398.06830719462,421.805827439236,116.956316472817,236.805908540889,150.872230080151,42.6793209647697,30.3954986292897,47.0886500343276,43.1694006999314
"Gsta3",0,557.661511854782,1571.15822189095,1299.69876259769,2082.49059882841,1476.80582734007,96.927938231979,186.152142145776,418.904933221625,934.000670043959,1847.479203205,763.360077677966,146.362678353378,241.994921964529,263.515522946555,59.3036955427342,220.418075781057,152.423921410226,28.5169024433599,60.0051604437982,177.892683273937,622.977889077075,563.880626471376,1616.05438351467,149.3108371672,572.602991850632,3203.39281773132,561.379669707233,3201.01593708123,3493.59581033458,918.339234513229,1446.31484947379,1831.02075092941,75.4556880469787,36.6882393514053,37.7180575200377,39.0624293575858,30.3954986292897,51.7975150377604,50.0765048119204
"Gm28836",0,0,1.33149001855165,1.5908185588711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.268943573154,0,0,0,0,0,5.06591643821494,0,5.18032808399177
"Khdc1a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16854471592888,0,0,0,0,0,0,0,0,0,0,1.00361844594501,0,6.634471786577,0,0,0,0,0.723378321436774,0,0,67.344265091893
"Khdc1c",0,0,0,0,0,1.61576129905916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34298040021354,0,0,0,0,0,32.8087445319479
"Khdc1b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3606561679835
"Kcnq5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67058897298278,150.872230080151,0.723378321436774,32.9284568483971,23.5443250171638,5.18032808399177
"Gm26580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44675664287355,5.06591643821494,4.70886500343276,0
"Rims1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4933415F23Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34298040021354,0,0,0,0,0,0
"Gm27028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20418075781057,0,0,0,0,0,0,0,0,0,0,0,0,1.00361844594501,0,6.634471786577,0,0.685960800427079,0,0,0.723378321436774,0,0,0
"Gm29107",163.879352021042,96.3859403205796,147.795392059233,162.263493004853,146.490146040688,140.571233018147,129.237250975972,139.614106609332,197.131733280765,142.13053674582,101.231737161918,68.0703253980352,62.7268621514477,61.3755236866559,188.225373533254,135.080639847339,185.151183656088,76.2119607051131,158.427235796444,213.351681577949,187.775610122489,171.147771724471,201.385938025491,210.218456392152,223.9662557508,163.600854814466,273.89604017777,223.112432832362,188.113653335217,164.593425134982,161.559680145846,119.420492158386,105.451456859809,142.679846488832,100.058834594742,37.7180575200377,16.6377013930458,7.59887465732242,23.5443250171638,17.2677602799726
"Ogfrl1",81.9396760105211,103.270650343478,27.9612903895847,20.6806412653244,31.6285542587848,27.4679420840057,110.774786550833,93.0760710728879,49.2829333201912,20.30436239226,37.9619014357191,65.6392423481053,125.453724302895,21.0430366925677,0,161.437837866332,198.376268202951,228.635882115339,85.5507073300797,46.6706803451764,69.1804879398644,27.3836434759154,100.692969012746,98.5399014338213,55.9915639377001,61.3503205554249,67.4816330872768,115.154804042509,70.9280987985243,51.1845407431955,59.5219874221537,6.634471786577,0,58.9926288367288,36.6882393514053,37.7180575200377,174.334175466263,22.7966239719672,51.7975150377604,262.469956255583
"Gm28822",0,0,0,0,1.66466075046236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B3gat2",81.9396760105211,227.195430755652,467.352996511629,545.650765692789,915.563412754298,691.54583599732,886.198292406665,977.298746265323,0,40.6087247845199,0,9.72433219971931,0,3.50717278209462,0,6.58929950474825,11.0209037890528,0,31.6854471592888,13.3344800986218,0,6.84591086897885,0,26.277307049019,18.6638546459,20.4501068518083,3.96950782866334,0,4.6257455738168,4.01447378378004,0,0,9.58649607816445,9.94643160619265,16.676472432457,0,10.1272965001148,15.1977493146448,18.8354600137311,17.2677602799726
"Smap1",0,302.927241007536,243.662673394952,241.804420948408,191.435986303171,273.063659540998,152.315331507396,232.69017768222,172.490266620669,203.0436239226,202.463474323835,167.744730445158,376.361172908686,142.040497674832,188.225373533254,200.973634894822,180.742822140467,152.423921410226,250.315032558381,140.012041035529,207.541463819593,273.836434759154,302.078907038237,157.663842294114,261.2939650426,286.301495925316,242.139977548464,158.33785555845,197.36514448285,175.633228040377,127.547115904615,159.227322877848,172.55692940696,195.498828121718,216.79414162194,301.744460160302,96.2093167510909,268.493571225392,122.430490089252,189.945363079698
"Sdhaf4",573.577732073647,612.739192037971,757.617820555889,730.185718521837,855.635625737653,888.668714482537,849.273363556388,651.532497510215,1010.30013306392,1441.60972985046,1632.36176173592,909.225060673755,397.270126959169,506.786467012673,602.321195306412,1149.83276357857,897.101568428902,838.331567756244,1185.0357237574,1073.42564793906,1087.12195334073,883.122502098272,1309.00859716569,1254.74141159066,914.528877649101,1104.30576999765,1024.13301979514,1309.88589598354,1284.4153543298,1287.64246614745,595.219874221537,577.199045432199,594.362756846196,700.022996835834,453.600050162829,603.488920320603,416.665913147582,580.047432175611,522.684015381037,390.25138232738
"Fam135a",163.879352021042,179.002460595362,233.010753246539,240.213602389537,158.142771293924,253.674523952288,203.087108676527,511.918390900883,123.207333300478,162.43489913808,75.9238028714382,136.14065079607,41.8179081009652,103.461597071791,150.580298826603,115.312741333094,178.538641382656,76.2119607051131,142.584512216799,120.010320887596,98.8292684855205,451.830117352604,60.4157814076474,118.247881720586,541.251784731101,61.3503205554249,87.3291722305935,35.9858762632842,61.6766076508907,61.2207252026456,51.0188463618461,39.806830719462,38.3459843126578,182.465572913603,163.429429838078,226.308345120226,47.7429692148271,10.1318328764299,32.9620550240293,31.0819685039506
"Col9a1",0,0,0,1.5908185588711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34298040021354,0,0,0,0,0,0
"Col19a1",0,0,0,0,0,77.5565423548396,0,46.5380355364439,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84591086897885,0,0,0,0,0,0,0,0,0,0,0,0.685960800427079,313.517681730191,0,0,0,0,0
"Lmbrd1",1474.91416818938,929.435853091304,386.132105379979,370.660724216967,372.884008103569,373.240860082666,373.864904609062,418.842319827995,887.092799763442,751.261408513619,582.082488681026,894.638562374176,543.632805312547,582.190681827707,527.031045893111,741.296194284178,742.808915382162,533.483724935791,446.764804945972,380.032682810722,494.146342427603,1020.04071947785,785.405158299417,545.254121267144,1362.4613891507,613.503205554249,567.639619498858,590.168370717861,502.664352354759,606.185541350786,1207.44603056369,1021.70865513286,699.814213706005,1330.42097242832,730.429492541615,1131.54172560113,692.273053614993,407.806273276303,1605.72296617057,483.497287839232
"Gm28237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm29414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adgrb3",0,0,0,0,1.66466075046236,0,27.6936966377083,46.5380355364439,0,0,0,0,0,0,0,3.29464975237412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05788240128124,0,0,0,0,0,0
"4931408C20Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm5524",0,6.88471002289855,102.524731428477,92.267476414524,143.160824539763,32.3152259811832,92.3123221256943,0,0,20.30436239226,0,0,0,0,0,85.6608935617272,26.4501690937268,0,3.16854471592888,0,0,6.84591086897885,60.4157814076474,0,0,20.4501068518083,0,7.19717525265684,1.54191519127227,0,0,0,0,1.02894120064062,0,37.7180575200377,2.17013496431032,0,9.41773000686553,1.72677602799726
"Gm597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm9898",0,0,1.33149001855165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.634471786577,0,0,0,0,0,0,0,0
"Phf3",573.577732073647,612.739192037971,427.40829595508,383.387272687936,432.811795120213,349.004440596778,410.78983345934,744.608568583103,714.602533142773,487.304697414239,531.466620100068,639.374842131544,731.81339176689,543.611781224666,263.515522946555,428.304467808636,398.956717163713,1219.39137128181,364.382642331821,433.370603205209,652.273172004435,520.289226042393,463.18765745863,584.670081840673,597.243348668801,593.053098702441,631.151744757471,633.351422233802,607.514585361273,590.127646215666,561.207309980307,862.481332255011,469.738307830058,496.978599909419,493.623584000726,264.026402640264,336.3709194681,471.13022875399,428.506715312381,314.273237095501
"Ptp4a1",409.698380052605,660.93216219826,284.938863970053,194.079864182275,216.405897560107,216.512014073927,184.624644251389,93.0760710728879,443.546399881721,406.087247845199,392.272981502431,588.322098083018,1589.08050783668,613.755236866559,376.450747066508,293.223827961297,394.548355648092,609.695685640904,256.652121990239,393.367162909344,454.614635033394,335.449632579964,281.940313235688,538.68479450489,223.9662557508,286.301495925316,531.914049040888,287.887010106274,461.032642190408,484.74770939144,646.238720583383,1943.90023346706,738.160198018663,277.12816337254,253.482380973346,414.898632720415,127.314584572872,238.098072596102,202.481195147609,293.551924759533
"Gm29669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm28644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4931428L18Rik",0,0,0,0,0,0,0,0,0,0,0,0,20.9089540504826,5.26075917314193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.903415359731,9.58649607816445,0,0,0,0,0,0,0
"Gm29128",0,0,0,0,0,0,0,0,0,0,0,2.43108304992983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lgsn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00361844594501,0,0,0,0,0,0,0,0,0,0
"Pih1d3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khdrbs2",0,0,13.3149001855165,33.4071897362932,0,12.9260903924733,0,0,0,0,0,0,0,0,0,0,0,381.059803525565,0,0,0,0,0,0,0,0,0,0,4.6257455738168,0,0,0,0,0.34298040021354,0,0,0.723378321436774,0,0,0
